"IntoGen_cancer_type","gene","test_type","comparison","event","p_value","odds_ratio","ci_low","ci_high","zero_count","n_WGD","n_HM","n_Classic","n_WGDHM","p_adj_local","p_adj_global"
"PAAD","ATM","per_event_pairwise","WGD_vs_Classic","M",0.00111719578978181,0.0265945174899884,0.000460255410378886,0.341381911287274,FALSE,45,0,8,45,0.00507035012285589,0.00838975216650816
"PAAD","ATM","per_event_pairwise","WGD_vs_Classic","WT",8.22612341728215e-06,98.8293243578785,7.8639488877436,5843.49811722211,FALSE,45,0,8,45,0.000161780427206549,0.000159998100466138
"PAAD","ATM","pairwise_all_events","WGDHM_vs_Classic",NA,0.000499750124937531,NA,NA,NA,FALSE,45,0,8,45,0.002226159647449,0.00335316212861311
"PAAD","ATM","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",0.0203193033381712,0,0,0.884061045005546,TRUE,45,0,8,45,0.0444014406278557,0.0761484489262872
"PAAD","ATM","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,45,0,8,45,NA,NA
"PAAD","ATM","per_event_pairwise","WGDHM_vs_Classic","M",0.00111719578978181,0.0265945174899884,0.000460255410378886,0.341381911287274,FALSE,45,0,8,45,0.00507035012285589,0.00838975216650816
"PAAD","ATM","per_event_pairwise","WGDHM_vs_Classic","WT",8.22612341728215e-06,98.8293243578785,7.8639488877436,5843.49811722211,FALSE,45,0,8,45,0.000161780427206549,0.000159998100466138
"PAAD","BRCA2","global","Classic_vs_WGD",NA,0.000499750124937531,NA,NA,NA,FALSE,40,2,20,42,0.00274862568715642,0.00281677343146609
"PAAD","BRCA2","pairwise_all_events","WGD_vs_Classic",NA,0.000499750124937531,NA,NA,NA,FALSE,40,2,20,42,0.002226159647449,0.00335316212861311
"PAAD","BRCA2","per_event_pairwise","WGD_vs_Classic","CNA_driver",0.000774211177484116,0,0,0.35103794548169,TRUE,40,2,20,42,0.00415258722468753,0.00622248239754796
"PAAD","BRCA2","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,40,2,20,42,NA,NA
"PAAD","BRCA2","per_event_pairwise","WGD_vs_Classic","M",0.255406195207481,0.237097360440782,0.00382294233630297,4.8279694220832,FALSE,40,2,20,42,0.334865900383142,0.445129972830242
"PAAD","BRCA2","per_event_pairwise","WGD_vs_Classic","WT",0.000352209277807239,24.3776277847239,2.82381574244115,1173.65386514975,FALSE,40,2,20,42,0.00230892748784746,0.00315689882642894
"PAAD","BRCA2","pairwise_all_events","WGDHM_vs_Classic",NA,0.000499750124937531,NA,NA,NA,FALSE,40,2,20,42,0.002226159647449,0.00335316212861311
"PAAD","BRCA2","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",0.000774211177484116,0,0,0.35103794548169,TRUE,40,2,20,42,0.00415258722468753,0.00622248239754796
"PAAD","BRCA2","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,40,2,20,42,NA,NA
"PAAD","BRCA2","per_event_pairwise","WGDHM_vs_Classic","M",0.255406195207481,0.237097360440782,0.00382294233630297,4.8279694220832,FALSE,40,2,20,42,0.334865900383142,0.445129972830242
"PAAD","BRCA2","per_event_pairwise","WGDHM_vs_Classic","WT",0.000352209277807239,24.3776277847239,2.82381574244115,1173.65386514975,FALSE,40,2,20,42,0.00230892748784746,0.00315689882642894
"PAAD","CDH10","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,39,1,5,40,NA,NA
"PAAD","CDH10","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,39,1,5,40,NA,NA
"PAAD","CDH10","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,39,1,5,40,NA,NA
"PAAD","CDH10","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,39,1,5,40,NA,NA
"PAAD","CDH10","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,39,1,5,40,NA,NA
"PAAD","CDH10","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,39,1,5,40,NA,NA
"PAAD","CDH10","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,39,1,5,40,NA,NA
"PAAD","CDH10","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,39,1,5,40,NA,NA
"PAAD","CDKN2A","global","Classic_vs_WGD",NA,0.00149925037481259,NA,NA,NA,FALSE,48,1,60,49,0.00412293853073463,0.00619690154922539
"PAAD","CDKN2A","pairwise_all_events","WGD_vs_Classic",NA,0.000999500249875062,NA,NA,NA,FALSE,48,1,60,49,0.00345536326747672,0.00606995772186899
"PAAD","CDKN2A","per_event_pairwise","WGD_vs_Classic","CNA_driver",0.0157891347875126,0.365901501585246,0.147755109161307,0.880951049271971,FALSE,48,1,60,49,0.0388149563526352,0.0642465840203181
"PAAD","CDKN2A","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,48,1,60,49,NA,NA
"PAAD","CDKN2A","per_event_pairwise","WGD_vs_Classic","M",0.811841491232489,0.835712660547049,0.282851649126071,2.3753462917099,FALSE,48,1,60,49,0.887011999679941,1
"PAAD","CDKN2A","per_event_pairwise","WGD_vs_Classic","WT",0.000210447153461433,11.6893515236416,2.45787600218809,112.189726198021,FALSE,48,1,60,49,0.00155204775677807,0.00215431428148677
"PAAD","CDKN2A","pairwise_all_events","WGDHM_vs_Classic",NA,0.000499750124937531,NA,NA,NA,FALSE,48,1,60,49,0.002226159647449,0.00335316212861311
"PAAD","CDKN2A","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",0.0157891347875126,0.365901501585246,0.147755109161307,0.880951049271971,FALSE,48,1,60,49,0.0388149563526352,0.0642465840203181
"PAAD","CDKN2A","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,48,1,60,49,NA,NA
"PAAD","CDKN2A","per_event_pairwise","WGDHM_vs_Classic","M",0.811841491232489,0.835712660547049,0.282851649126071,2.3753462917099,FALSE,48,1,60,49,0.887011999679941,1
"PAAD","CDKN2A","per_event_pairwise","WGDHM_vs_Classic","WT",0.000210447153461433,11.6893515236416,2.45787600218809,112.189726198021,FALSE,48,1,60,49,0.00155204775677807,0.00215431428148677
"PAAD","COL1A1","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,43,0,10,43,NA,NA
"PAAD","COL1A1","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,43,0,10,43,NA,NA
"PAAD","COL1A1","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,43,0,10,43,NA,NA
"PAAD","COL1A1","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,43,0,10,43,NA,NA
"PAAD","COL1A1","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,43,0,10,43,NA,NA
"PAAD","COL1A1","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,43,0,10,43,NA,NA
"PAAD","COL1A1","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,43,0,10,43,NA,NA
"PAAD","COL1A1","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,43,0,10,43,NA,NA
"PAAD","COL6A6","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,43,1,6,44,NA,NA
"PAAD","COL6A6","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,43,1,6,44,NA,NA
"PAAD","COL6A6","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,43,1,6,44,NA,NA
"PAAD","COL6A6","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,43,1,6,44,NA,NA
"PAAD","COL6A6","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,43,1,6,44,NA,NA
"PAAD","COL6A6","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,43,1,6,44,NA,NA
"PAAD","COL6A6","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,43,1,6,44,NA,NA
"PAAD","COL6A6","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,43,1,6,44,NA,NA
"PAAD","CSMD3","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,34,1,21,35,NA,NA
"PAAD","CSMD3","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,34,1,21,35,NA,NA
"PAAD","CSMD3","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,34,1,21,35,NA,NA
"PAAD","CSMD3","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,34,1,21,35,NA,NA
"PAAD","CSMD3","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,34,1,21,35,NA,NA
"PAAD","CSMD3","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,34,1,21,35,NA,NA
"PAAD","CSMD3","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,34,1,21,35,NA,NA
"PAAD","CSMD3","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,34,1,21,35,NA,NA
"PAAD","CTNND2","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,34,1,5,35,NA,NA
"PAAD","CTNND2","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,34,1,5,35,NA,NA
"PAAD","CTNND2","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,34,1,5,35,NA,NA
"PAAD","CTNND2","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,34,1,5,35,NA,NA
"PAAD","CTNND2","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,34,1,5,35,NA,NA
"PAAD","CTNND2","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,34,1,5,35,NA,NA
"PAAD","CTNND2","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,34,1,5,35,NA,NA
"PAAD","CTNND2","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,34,1,5,35,NA,NA
"PAAD","CUX1","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,43,1,6,44,NA,NA
"PAAD","CUX1","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,43,1,6,44,NA,NA
"PAAD","CUX1","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,43,1,6,44,NA,NA
"PAAD","CUX1","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,43,1,6,44,NA,NA
"PAAD","CUX1","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,43,1,6,44,NA,NA
"PAAD","CUX1","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,43,1,6,44,NA,NA
"PAAD","CUX1","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,43,1,6,44,NA,NA
"PAAD","CUX1","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,43,1,6,44,NA,NA
"PAAD","DCC","global","Classic_vs_WGD",NA,0.00434157382236948,NA,NA,NA,FALSE,28,0,6,28,0.00795955200767737,0.0141672408940478
"PAAD","DCC","pairwise_all_events","WGD_vs_Classic",NA,0.00434157382236948,NA,NA,NA,FALSE,28,0,6,28,0.00886404655400435,0.0188134865636011
"PAAD","DCC","per_event_pairwise","WGD_vs_Classic","CNA_driver",0.00434157382236948,0.0464155834406594,0.00250073066259792,0.525671469453093,FALSE,28,0,6,28,0.0142307141955444,0.0235876007947168
"PAAD","DCC","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,28,0,6,28,NA,NA
"PAAD","DCC","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,28,0,6,28,NA,NA
"PAAD","DCC","per_event_pairwise","WGD_vs_Classic","WT",0.00434157382236948,21.5444884211885,1.90232884626665,399.883128141887,FALSE,28,0,6,28,0.0142307141955444,0.0235876007947168
"PAAD","DCC","pairwise_all_events","WGDHM_vs_Classic",NA,0.00434157382236948,NA,NA,NA,FALSE,28,0,6,28,0.00886404655400435,0.0188134865636011
"PAAD","DCC","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",0.00434157382236948,0.0464155834406594,0.00250073066259792,0.525671469453093,FALSE,28,0,6,28,0.0142307141955444,0.0235876007947168
"PAAD","DCC","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,28,0,6,28,NA,NA
"PAAD","DCC","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,28,0,6,28,NA,NA
"PAAD","DCC","per_event_pairwise","WGDHM_vs_Classic","WT",0.00434157382236948,21.5444884211885,1.90232884626665,399.883128141887,FALSE,28,0,6,28,0.0142307141955444,0.0235876007947168
"PAAD","DROSHA","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,41,1,5,42,NA,NA
"PAAD","DROSHA","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,41,1,5,42,NA,NA
"PAAD","DROSHA","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,41,1,5,42,NA,NA
"PAAD","DROSHA","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,41,1,5,42,NA,NA
"PAAD","DROSHA","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,41,1,5,42,NA,NA
"PAAD","DROSHA","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,41,1,5,42,NA,NA
"PAAD","DROSHA","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,41,1,5,42,NA,NA
"PAAD","DROSHA","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,41,1,5,42,NA,NA
"PAAD","FAM135B","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,36,1,19,37,NA,NA
"PAAD","FAM135B","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,36,1,19,37,NA,NA
"PAAD","FAM135B","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,36,1,19,37,NA,NA
"PAAD","FAM135B","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,36,1,19,37,NA,NA
"PAAD","FAM135B","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,36,1,19,37,NA,NA
"PAAD","FAM135B","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,36,1,19,37,NA,NA
"PAAD","FAM135B","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,36,1,19,37,NA,NA
"PAAD","FAM135B","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,36,1,19,37,NA,NA
"PAAD","FAT1","global","Classic_vs_WGD",NA,0.073170731707317,NA,NA,NA,FALSE,38,0,3,38,0.107317073170732,0.144271614192904
"PAAD","FAT1","pairwise_all_events","WGD_vs_Classic",NA,0.073170731707317,NA,NA,NA,FALSE,38,0,3,38,0.115656963021243,0.172949002217295
"PAAD","FAT1","per_event_pairwise","WGD_vs_Classic","CNA_driver",0.0731707317073171,0,0,3.07894749837495,TRUE,38,0,3,38,0.132833020637899,0.198213193831103
"PAAD","FAT1","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,38,0,3,38,NA,NA
"PAAD","FAT1","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,38,0,3,38,NA,NA
"PAAD","FAT1","per_event_pairwise","WGD_vs_Classic","WT",0.073170731707317,Inf,0.324786311077988,Inf,FALSE,38,0,3,38,0.132833020637899,0.198213193831103
"PAAD","FAT1","pairwise_all_events","WGDHM_vs_Classic",NA,0.073170731707317,NA,NA,NA,FALSE,38,0,3,38,0.115656963021243,0.172949002217295
"PAAD","FAT1","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",0.0731707317073171,0,0,3.07894749837495,TRUE,38,0,3,38,0.132833020637899,0.198213193831103
"PAAD","FAT1","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,38,0,3,38,NA,NA
"PAAD","FAT1","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,38,0,3,38,NA,NA
"PAAD","FAT1","per_event_pairwise","WGDHM_vs_Classic","WT",0.073170731707317,Inf,0.324786311077988,Inf,FALSE,38,0,3,38,0.132833020637899,0.198213193831103
"PAAD","FAT3","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,44,1,5,45,NA,NA
"PAAD","FAT3","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,44,1,5,45,NA,NA
"PAAD","FAT3","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,44,1,5,45,NA,NA
"PAAD","FAT3","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,44,1,5,45,NA,NA
"PAAD","FAT3","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,44,1,5,45,NA,NA
"PAAD","FAT3","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,44,1,5,45,NA,NA
"PAAD","FAT3","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,44,1,5,45,NA,NA
"PAAD","FAT3","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,44,1,5,45,NA,NA
"PAAD","FBLN2","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,43,0,5,43,NA,NA
"PAAD","FBLN2","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,43,0,5,43,NA,NA
"PAAD","FBLN2","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,43,0,5,43,NA,NA
"PAAD","FBLN2","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,43,0,5,43,NA,NA
"PAAD","FBLN2","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,43,0,5,43,NA,NA
"PAAD","FBLN2","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,43,0,5,43,NA,NA
"PAAD","FBLN2","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,43,0,5,43,NA,NA
"PAAD","FBLN2","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,43,0,5,43,NA,NA
"PAAD","FBXW7","global","Classic_vs_WGD",NA,0.179401993355482,NA,NA,NA,FALSE,39,2,4,41,0.22428700477481,0.279483373890944
"PAAD","FBXW7","pairwise_all_events","WGD_vs_Classic",NA,0.179401993355482,NA,NA,NA,FALSE,39,2,4,41,0.230560767146133,0.329654157468727
"PAAD","FBXW7","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,39,2,4,41,NA,NA
"PAAD","FBXW7","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,39,2,4,41,NA,NA
"PAAD","FBXW7","per_event_pairwise","WGD_vs_Classic","M",0.179401993355482,0.0899820411290541,0.000991990959392583,8.24881101663297,FALSE,39,2,4,41,0.264071839324665,0.359159016566424
"PAAD","FBXW7","per_event_pairwise","WGD_vs_Classic","WT",0.179401993355482,11.1133286981764,0.121229592723558,1008.07370322439,FALSE,39,2,4,41,0.264071839324665,0.359159016566424
"PAAD","FBXW7","pairwise_all_events","WGDHM_vs_Classic",NA,0.179401993355482,NA,NA,NA,FALSE,39,2,4,41,0.230560767146133,0.329654157468727
"PAAD","FBXW7","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,39,2,4,41,NA,NA
"PAAD","FBXW7","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,39,2,4,41,NA,NA
"PAAD","FBXW7","per_event_pairwise","WGDHM_vs_Classic","M",0.179401993355482,0.0899820411290541,0.000991990959392583,8.24881101663297,FALSE,39,2,4,41,0.264071839324665,0.359159016566424
"PAAD","FBXW7","per_event_pairwise","WGDHM_vs_Classic","WT",0.179401993355482,11.1133286981764,0.121229592723558,1008.07370322439,FALSE,39,2,4,41,0.264071839324665,0.359159016566424
"PAAD","FCRL4","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,31,1,30,32,NA,NA
"PAAD","FCRL4","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,31,1,30,32,NA,NA
"PAAD","FCRL4","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,31,1,30,32,NA,NA
"PAAD","FCRL4","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,31,1,30,32,NA,NA
"PAAD","FCRL4","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,31,1,30,32,NA,NA
"PAAD","FCRL4","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,31,1,30,32,NA,NA
"PAAD","FCRL4","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,31,1,30,32,NA,NA
"PAAD","FCRL4","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,31,1,30,32,NA,NA
"PAAD","FMN2","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,29,0,27,29,NA,NA
"PAAD","FMN2","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,29,0,27,29,NA,NA
"PAAD","FMN2","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,29,0,27,29,NA,NA
"PAAD","FMN2","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,29,0,27,29,NA,NA
"PAAD","FMN2","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,29,0,27,29,NA,NA
"PAAD","FMN2","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,29,0,27,29,NA,NA
"PAAD","FMN2","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,29,0,27,29,NA,NA
"PAAD","FMN2","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,29,0,27,29,NA,NA
"PAAD","GNAS","global","Classic_vs_HM_vs_WGD",NA,0.308345827086457,NA,NA,NA,FALSE,40,3,11,43,0.323028961709621,0.421089014963884
"PAAD","GNAS","pairwise_all_events","HM_vs_Classic",NA,1,NA,NA,NA,FALSE,40,3,11,43,1,1
"PAAD","GNAS","pairwise_all_events","HM_vs_WGD",NA,1,NA,NA,NA,FALSE,40,3,11,43,1,1
"PAAD","GNAS","pairwise_all_events","WGD_vs_Classic",NA,0.161683470798125,NA,NA,NA,FALSE,40,3,11,43,0.226356859117375,0.309538994914062
"PAAD","GNAS","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,TRUE,40,3,11,43,NA,NA
"PAAD","GNAS","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,TRUE,40,3,11,43,NA,NA
"PAAD","GNAS","per_event_HM_vs_rest","HM_vs_rest","M",1,0,0,17.6395262447559,TRUE,40,3,11,43,1,1
"PAAD","GNAS","per_event_HM_vs_rest","HM_vs_rest","WT",1,Inf,0.0566908649430023,Inf,FALSE,40,3,11,43,1,1
"PAAD","GNAS","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,40,3,11,43,NA,NA
"PAAD","GNAS","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,40,3,11,43,NA,NA
"PAAD","GNAS","per_event_pairwise","HM_vs_Classic","M",1,0,0,10.4211592314926,TRUE,40,3,11,43,1,1
"PAAD","GNAS","per_event_pairwise","HM_vs_Classic","WT",1,Inf,0.0959586143716155,Inf,FALSE,40,3,11,43,1,1
"PAAD","GNAS","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,TRUE,40,3,11,43,NA,NA
"PAAD","GNAS","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,TRUE,40,3,11,43,NA,NA
"PAAD","GNAS","per_event_pairwise","HM_vs_WGD","M",1,0,0,28.062860489497,TRUE,40,3,11,43,1,1
"PAAD","GNAS","per_event_pairwise","HM_vs_WGD","WT",1,Inf,0.0356342861189886,Inf,FALSE,40,3,11,43,1,1
"PAAD","GNAS","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,40,3,11,43,NA,NA
"PAAD","GNAS","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,40,3,11,43,NA,NA
"PAAD","GNAS","per_event_pairwise","WGD_vs_Classic","M",0.161683470798125,0.305302178805994,0.0416896372535696,2.49284615368857,FALSE,40,3,11,43,0.257819588569983,0.339977487860348
"PAAD","GNAS","per_event_pairwise","WGD_vs_Classic","WT",0.161683470798125,3.27544337846163,0.40114790017039,23.986776232129,FALSE,40,3,11,43,0.257819588569983,0.339977487860348
"PAAD","GNAS","pairwise_all_events","WGDHM_vs_Classic",NA,0.140443158395434,NA,NA,NA,FALSE,40,3,11,43,0.202403375334596,0.279007377598927
"PAAD","GNAS","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,40,3,11,43,NA,NA
"PAAD","GNAS","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,40,3,11,43,NA,NA
"PAAD","GNAS","per_event_pairwise","WGDHM_vs_Classic","M",0.140443158395434,0.282117210546563,0.0386273906667734,2.29763297638129,FALSE,40,3,11,43,0.230170731814739,0.309417753738467
"PAAD","GNAS","per_event_pairwise","WGDHM_vs_Classic","WT",0.140443158395434,3.54462600159217,0.435230522141519,25.8883652956705,FALSE,40,3,11,43,0.230170731814739,0.309417753738467
"PAAD","KMT2A","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,43,0,6,43,NA,NA
"PAAD","KMT2A","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,43,0,6,43,NA,NA
"PAAD","KMT2A","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,43,0,6,43,NA,NA
"PAAD","KMT2A","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,43,0,6,43,NA,NA
